title;ref;price
Сдам 1к студию в Мануфактре;"https://www.olx.ua/obyavlenie/sdam-1k-studiyu-v-manufaktre-IDL1aRN.html#1eca3333da;promoted";7 500 грн.
Продам 3к кв. на Алексеевке;"https://www.olx.ua/obyavlenie/prodam-3k-kv-na-alekseevke-IDLt9g3.html#1eca3333da;promoted";2 479 248 грн.
ПРодажа 2-х комнатной квартиры на Павловке, Лопанская;"https://www.olx.ua/obyavlenie/prodazha-2-h-komnatnoy-kvartiry-na-pavlovke-lopanskaya-IDLnzqK.html#1eca3333da;promoted";2 066 040 грн.
КОМИССИЯ 0%.ЖК ЛУЧ ДОМ 2.Отличная цена.Этаж и планировка.Сдача 2021 .;https://www.olx.ua/obyavlenie/komissiya-0-zhk-luch-dom-2-otlichnaya-tsena-etazh-i-planirovka-sdacha-2021-IDKNuq0.html#1eca3333da;1 460 002 грн.
КОМИССИЯ 0%. ЖК ШЕКСПИРА ДОМ 1 СЕКЦИЯ 5.Лучшая цена и планировка.;https://www.olx.ua/obyavlenie/komissiya-0-zhk-shekspira-dom-1-sektsiya-5-luchshaya-tsena-i-planirovka-IDFnbH1.html#1eca3333da;1 275 435 грн.
"Продам 1к.кв-ру ЖК ""Журавлевский"" ул.Новоалександровская 54а";"https://www.olx.ua/obyavlenie/prodam-1k-kv-ru-zhk-zhuravlevskiy-ul-novoaleksandrovskaya-54a-IDLtQIq.html#1eca3333da;promoted";964 152 грн.
КОМИССИЯ 0%.ЖК СКАЗКА ДОМ 8.Дешевле нет и не ищите.Отл.планировка.;https://www.olx.ua/obyavlenie/komissiya-0-zhk-skazka-dom-8-deshevle-net-i-ne-ischite-otl-planirovka-IDHD3VU.html#1eca3333da;1 060 567 грн.
"ВПЕРВЫЕ! В продаже однокомнатная квартира в жилом комплексе ЖК""Луч"".L";"https://www.olx.ua/obyavlenie/vpervye-v-prodazhe-odnokomnatnaya-kvartira-v-zhilom-komplekse-zhk-luch-l-IDLyRJN.html#ee0aed97a8;promoted";1 308 492 грн.
Сдам 1 к.Квартиру Холодная гора;"https://www.olx.ua/obyavlenie/sdam-1-k-kvartiru-holodnaya-gora-IDLwfA5.html#ee0aed97a8;promoted";5 800 грн.
2к, м. Восстания (Защитников Укр.), Московский пр., пл. Руднева 104347;"https://www.olx.ua/obyavlenie/2k-m-vosstaniya-zaschitnikov-ukr-moskovskiy-pr-pl-rudneva-104347-IDLt5TE.html#ee0aed97a8;promoted";964 152 грн.
Срочно продам 2 к из кв метро Барабашово 7 мин пешком 47м2 полька;"https://www.olx.ua/obyavlenie/srochno-prodam-2-k-iz-kv-metro-barabashovo-7-min-peshkom-47m2-polka-IDLqfJz.html#ee0aed97a8;promoted";922 831 грн.
Сдам однокомнатную квартиру, у метро Героев Труда;"https://www.olx.ua/obyavlenie/sdam-odnokomnatnuyu-kvartiru-u-metro-geroev-truda-IDJ4YcX.html#ee0aed97a8;promoted";10 000 грн.
"Продам 1к.кв-ру ЖК ""Журавлевский"" ул.Новоалександровская 54а";"https://www.olx.ua/obyavlenie/prodam-1k-kv-ru-zhk-zhuravlevskiy-ul-novoaleksandrovskaya-54a-IDLtQIq.html#ee0aed97a8;promoted";964 152 грн.
КОМИССИЯ 0%.ЖК СКАЗКА ДОМ 8.Дешевле нет и не ищите.Отл.планировка.;https://www.olx.ua/obyavlenie/komissiya-0-zhk-skazka-dom-8-deshevle-net-i-ne-ischite-otl-planirovka-IDHD3VU.html#ee0aed97a8;1 060 567 грн.
Сдам для девочки отличную комнату на Алексеевке;https://www.olx.ua/obyavlenie/sdam-dlya-devochki-otlichnuyu-komnatu-na-alekseevke-IDIxroe.html#ee0aed97a8;3 000 грн.
2 кв на Одесской в высотном доме.;"https://www.olx.ua/obyavlenie/2-kv-na-odesskoy-v-vysotnom-dome-IDLxbmI.html#ee0aed97a8;promoted";1 101 888 грн.
КОМИССИЯ 0%.ЖК ГИДРОПАРК ДОМ 5Б.Хорошая планировка 37,15м2.ТОРГ;https://www.olx.ua/obyavlenie/komissiya-0-zhk-gidropark-dom-5b-horoshaya-planirovka-37-15m2-torg-IDKG1Gx.html#ee0aed97a8;592 265 грн.
Сдам комнату, м.23 августа, для девушки;https://www.olx.ua/obyavlenie/sdam-komnatu-m-23-avgusta-dlya-devushki-IDLztka.html#ee0aed97a8;2 500 грн.
КОМИССИЯ 0%.ЖК Гидропарк Дом-6Б.Лучшая цена в комплексе.Не торец.ТОРГ;https://www.olx.ua/obyavlenie/komissiya-0-zhk-gidropark-dom-6b-luchshaya-tsena-v-komplekse-ne-torets-torg-IDJq5n7.html#ee0aed97a8;592 265 грн.
КОМИССИЯ АН 0%.ЖК Семинарский.Дом 2. Отличная цена.ТОРГ;https://www.olx.ua/obyavlenie/komissiya-an-0-zhk-seminarskiy-dom-2-otlichnaya-tsena-torg-IDK8UdM.html#ee0aed97a8;922 831 грн.
Продам 2-х комнатную квартиру в кирпичном доме 5/9 603м/р, Салтовка;https://www.olx.ua/obyavlenie/prodam-2-h-komnatnuyu-kvartiru-v-kirpichnom-dome-5-9-603m-r-saltovka-IDIfpYh.html#ee0aed97a8;922 859 грн.
м. Пушкинская, сдам комнату;https://www.olx.ua/obyavlenie/m-pushkinskaya-sdam-komnatu-IDLzsm6.html#ee0aed97a8;3 000 грн.
Продам КОММУНАЛКИ В ЦЕНТРЕ, пер.Троицкий, м. Исторический музей;"https://www.olx.ua/obyavlenie/prodam-kommunalki-v-tsentre-per-troitskiy-m-istoricheskiy-muzey-IDLxZWS.html#ee0aed97a8;promoted";165 283 грн.
Сдам  гостинку Салтовка;https://www.olx.ua/obyavlenie/sdam-gostinku-saltovka-IDLzonb.html#ee0aed97a8;3 000 грн.
"Продам 2 комн. квартиру в ""ЖК Левада-2"", м. Гагарина NM";https://www.olx.ua/obyavlenie/prodam-2-komn-kvartiru-v-zhk-levada-2-m-gagarina-nm-IDLrBS1.html#ee0aed97a8;1 239 624 грн.
19500.ЖК Гидропарк.Хороший вид.В продаже 1к.кв, 36.77м2, метро 7мин,VA;https://www.olx.ua/obyavlenie/19500-zhk-gidropark-horoshiy-vid-v-prodazhe-1k-kv-36-77m2-metro-7min-va-IDLn7W4.html#ee0aed97a8;537 170 грн.
Продам свою 2-х к.кв. НОВОСТРОЙ. М.Масельского, ЖК Мира - 1;https://www.olx.ua/obyavlenie/prodam-svoyu-2-h-k-kv-novostroy-m-maselskogo-zhk-mira-1-IDLgHn1.html#ee0aed97a8;1 198 303 грн.
Продам 2х комнатную двухэтажную квартиру в Харькове, ул.Кузнечная д.14;https://www.olx.ua/obyavlenie/prodam-2h-komnatnuyu-dvuhetazhnuyu-kvartiru-v-harkove-ul-kuznechnaya-d-14-IDKChSH.html#ee0aed97a8;1 652 832 грн.
3-комнатная квартира Салтовка Тракторостроителей Студенческая АН;https://www.olx.ua/obyavlenie/3-komnatnaya-kvartira-saltovka-traktorostroiteley-studencheskaya-an-IDLn7Fk.html#ee0aed97a8;1 377 360 грн.
Однокомнатная гостинка со своим санузлом, метро 23 Августа.;https://www.olx.ua/obyavlenie/odnokomnatnaya-gostinka-so-svoim-sanuzlom-metro-23-avgusta-IDHxEfK.html#ee0aed97a8;5 000 грн.
Хозяин продам 2 ком. студ. м.Армейская  Евро ремонт. Срочно;https://www.olx.ua/obyavlenie/hozyain-prodam-2-kom-stud-m-armeyskaya-evro-remont-srochno-IDLx4M8.html#ee0aed97a8;936 605 грн.
Продам 3 комнатную квартиру метро ХТЗ S5;https://www.olx.ua/obyavlenie/prodam-3-komnatnuyu-kvartiru-metro-htz-s5-IDLn7Ao.html#ee0aed97a8;2 341 512 грн.
Продам реальную 2 квартиру в центре города.;"https://www.olx.ua/obyavlenie/prodam-realnuyu-2-kvartiru-v-tsentre-goroda-IDLryj8.html#ee0aed97a8;promoted";936 605 грн.
Продаю 1 ком квартиру в новострое. LS-19;https://www.olx.ua/obyavlenie/prodayu-1-kom-kvartiru-v-novostroe-ls-19-IDLn7dU.html#ee0aed97a8;716 227 грн.
Это ваша квартира;"https://www.olx.ua/obyavlenie/eto-vasha-kvartira-IDLwZzj.html#ee0aed97a8;promoted";661 133 грн.
Продам  сдам свою 1- комн квартиру -ЖК Птички -9-й дом, 3/9 Ремонт;https://www.olx.ua/obyavlenie/prodam-sdam-svoyu-1-komn-kvartiru-zhk-ptichki-9-y-dom-3-9-remont-IDLzrU9.html#ee0aed97a8;906 303 грн.
Квартира в Грузии обмен , квартира в Батуми обмен;"https://www.olx.ua/obyavlenie/kvartira-v-gruzii-obmen-kvartira-v-batumi-obmen-IDLi356.html#ee0aed97a8;promoted";1 349 813 грн.
Продам 3-х комн кв Основа высотка;"https://www.olx.ua/obyavlenie/prodam-3-h-komn-kv-osnova-vysotka-IDKxooP.html#ee0aed97a8;promoted";964 152 грн.
Сдам квартиру на Одесской;https://www.olx.ua/obyavlenie/sdam-kvartiru-na-odesskoy-IDLzrug.html#ee0aed97a8;6 000 грн.
Продам 3-х комн кв. пос Жуковского;"https://www.olx.ua/obyavlenie/prodam-3-h-komn-kv-pos-zhukovskogo-IDL25BB.html#ee0aed97a8;promoted";1 432 454 грн.
ЖК Рогатинский с ремонтом и кух.меб 2-комн, 74 м2;"https://www.olx.ua/obyavlenie/zhk-rogatinskiy-s-remontom-i-kuh-meb-2-komn-74-m2-IDL6jcQ.html#ee0aed97a8;promoted";2 231 323 грн.
Срочно! Продам гостинку (1к. кв. гостинного типа) Одесская 16500$,торг;"https://www.olx.ua/obyavlenie/srochno-prodam-gostinku-1k-kv-gostinnogo-tipa-odesskaya-16500-torg-IDLnMxx.html#ee0aed97a8;promoted";454 529 грн.
"Продам отличную 2ком.квартиру в обжитом новострое ЖК"" Салтовский"" AN";https://www.olx.ua/obyavlenie/prodam-otlichnuyu-2kom-kvartiru-v-obzhitom-novostroe-zhk-saltovskiy-an-IDLn6M5.html#ee0aed97a8;1 790 568 грн.
18300.ЖК Гидропарк.В продаже 1 к.кв, 36.91м2,метро Г.Труда - 7 мин,VA;https://www.olx.ua/obyavlenie/18300-zhk-gidropark-v-prodazhe-1-k-kv-36-91m2-metro-g-truda-7-min-va-IDLn6Kg.html#ee0aed97a8;504 114 грн.
Продам 4 комнатную квартиру 102 м2.улица Гиршмана,метро Пушкинская S;https://www.olx.ua/obyavlenie/prodam-4-komnatnuyu-kvartiru-102-m2-ulitsa-girshmana-metro-pushkinskaya-s-IDKLFtW.html#ee0aed97a8;4 655 477 грн.
"Продам 1 комнатную экономную квартиру в ЖК ""Сказка"" J";https://www.olx.ua/obyavlenie/prodam-1-komnatnuyu-ekonomnuyu-kvartiru-v-zhk-skazka-j-IDLn6uP.html#ee0aed97a8;730 001 грн.
ЖК Мира 4 Продам лучшую однокомнатную квартиру с ремонтом ул.Мира 59.L;https://www.olx.ua/obyavlenie/zhk-mira-4-prodam-luchshuyu-odnokomnatnuyu-kvartiru-s-remontom-ul-mira-59-l-IDLn6tQ.html#ee0aed97a8;1 212 077 грн.
Комната долгосрочно, Центр, Пушкинская!;"https://www.olx.ua/obyavlenie/komnata-dolgosrochno-tsentr-pushkinskaya-IDJySRM.html#ee0aed97a8;promoted";5 000 грн.
Продам гостинку рядом с метро Площадь Конституции;"https://www.olx.ua/obyavlenie/prodam-gostinku-ryadom-s-metro-ploschad-konstitutsii-IDLwRWK.html#ee0aed97a8;promoted";520 642 грн.
Сдам 1 к квартиру 40 м с ремонтом от хозяина;https://www.olx.ua/obyavlenie/sdam-1-k-kvartiru-40-m-s-remontom-ot-hozyaina-IDLzqXV.html#ee0aed97a8;5 000 грн.
2-комн кв с ремонтом и кух. мебелью ЖК Левада-2, дом сдан, подключен;"https://www.olx.ua/obyavlenie/2-komn-kv-s-remontom-i-kuh-mebelyu-zhk-levada-2-dom-sdan-podklyuchen-IDL6k8Y.html#ee0aed97a8;promoted";2 148 682 грн.
Сдам квартиру . Своя;"https://www.olx.ua/obyavlenie/sdam-kvartiru-svoya-IDLchdl.html#886237b7b5;promoted";9 500 грн.
Собственник сдаст однокомнатную квартиру в центре, парк шевченко;"https://www.olx.ua/obyavlenie/sobstvennik-sdast-odnokomnatnuyu-kvartiru-v-tsentre-park-shevchenko-IDKcJTk.html#886237b7b5;promoted";9 642 грн.
Продам 2 комн. квартиру напротив Конного Рынка;"https://www.olx.ua/obyavlenie/prodam-2-komn-kvartiru-naprotiv-konnogo-rynka-IDLaVp5.html#886237b7b5;promoted";1 239 624 грн.
Реальная 1комн. Гостинка с ремонтом, м. Университет, 104424;"https://www.olx.ua/obyavlenie/realnaya-1komn-gostinka-s-remontom-m-universitet-104424-IDLulPK.html#886237b7b5;promoted";515 133 грн.
Впервые в продаже, 3х-4х кв. в элитном новострое на Чернышевской;"https://www.olx.ua/obyavlenie/vpervye-v-prodazhe-3h-4h-kv-v-elitnom-novostroe-na-chernyshevskoy-IDIFoKH.html#886237b7b5;promoted";6 749 064 грн.
Комната долгосрочно, Центр, Пушкинская!;"https://www.olx.ua/obyavlenie/komnata-dolgosrochno-tsentr-pushkinskaya-IDJySRM.html#886237b7b5;promoted";5 000 грн.
Продам гостинку рядом с метро Площадь Конституции;"https://www.olx.ua/obyavlenie/prodam-gostinku-ryadom-s-metro-ploschad-konstitutsii-IDLwRWK.html#886237b7b5;promoted";520 642 грн.
Сдам 1 к квартиру 40 м с ремонтом от хозяина;https://www.olx.ua/obyavlenie/sdam-1-k-kvartiru-40-m-s-remontom-ot-hozyaina-IDLzqXV.html#886237b7b5;5 000 грн.
2-комн кв с ремонтом и кух. мебелью ЖК Левада-2, дом сдан, подключен;"https://www.olx.ua/obyavlenie/2-komn-kv-s-remontom-i-kuh-mebelyu-zhk-levada-2-dom-sdan-podklyuchen-IDL6k8Y.html#886237b7b5;promoted";2 148 682 грн.
Комната долгосрочно без агентов!;"https://www.olx.ua/obyavlenie/komnata-dolgosrochno-bez-agentov-IDJ99L4.html#886237b7b5;promoted";4 000 грн.
Продаю 1 ком квартиру в новострое в Харькове. LS-19;https://www.olx.ua/obyavlenie/prodayu-1-kom-kvartiru-v-novostroe-v-harkove-ls-19-IDLn6kZ.html#886237b7b5;785 095 грн.
Сдам 3к квартиру метро 23 Августа 5 мин;https://www.olx.ua/obyavlenie/sdam-3k-kvartiru-metro-23-avgusta-5-min-IDLzrQV.html#886237b7b5;15 151 грн.
СПЕШИТЕ!НЕ ДОРОГО! Продается 1 ком квартира 37 м2. ЖК ПТИЧКА!YA;"https://www.olx.ua/obyavlenie/speshite-ne-dorogo-prodaetsya-1-kom-kvartira-37-m2-zhk-ptichka-ya-IDLpdH4.html#886237b7b5;promoted";584 001 грн.
Продам 3 комнатную квартиру на Роганском жил.массиве ул. Роганская АН;https://www.olx.ua/obyavlenie/prodam-3-komnatnuyu-kvartiru-na-roganskom-zhil-massive-ul-roganskaya-an-IDLn5L1.html#886237b7b5;1 019 246 грн.
1-к квартира в новострое в центре возле м. Пушкинская, Юр. Академия;"https://www.olx.ua/obyavlenie/1-k-kvartira-v-novostroe-v-tsentre-vozle-m-pushkinskaya-yur-akademiya-IDIgsI4.html#886237b7b5;promoted";2 754 720 грн.
Продам  3- комнатную квартиру на Алексеевке. ЖК Черёмушки СОБСТВЕННИК.;"https://www.olx.ua/obyavlenie/prodam-3-komnatnuyu-kvartiru-na-alekseevke-zhk-cheremushki-sobstvennik-IDL7P9y.html#886237b7b5;promoted";3 100 000 грн.
Продам двухкомнатную квартиру в Харькове;"https://www.olx.ua/obyavlenie/prodam-dvuhkomnatnuyu-kvartiru-v-harkove-IDLzrx2.html#886237b7b5;promoted";688 680 грн.
3-к. квартира в высотке рядом с м. Холодная Гора;"https://www.olx.ua/obyavlenie/3-k-kvartira-v-vysotke-ryadom-s-m-holodnaya-gora-IDLxiSC.html#886237b7b5;promoted";1 322 266 грн.
Квартира 2-х комнатная ЖК ИСКРИНСКИЙ;https://www.olx.ua/obyavlenie/kvartira-2-h-komnatnaya-zhk-iskrinskiy-IDK1klL.html#886237b7b5;3 305 664 грн.
Сдам гостинку,салтовка.Срочно.;https://www.olx.ua/obyavlenie/sdam-gostinku-saltovka-srochno-IDIfhJ3.html#886237b7b5;4 000 грн.
Продажа1 комнатная;"https://www.olx.ua/obyavlenie/prodazha1-komnatnaya-IDKz6Nt.html#886237b7b5;promoted";964 152 грн.
ЖК Адмирал! Видовая! Ремонт! Продам 2 ком квартиру 63 м2.  BM;https://www.olx.ua/obyavlenie/zhk-admiral-vidovaya-remont-prodam-2-kom-kvartiru-63-m2-bm-IDLzr5F.html#886237b7b5;1 900 757 грн.
Продам реальную 3 к. кв. в 522м/р, у порога станция метро AN;https://www.olx.ua/obyavlenie/prodam-realnuyu-3-k-kv-v-522m-r-u-poroga-stantsiya-metro-an-IDLn4MJ.html#886237b7b5;1 603 247 грн.
Я ХОЗЯЙКА! БЕЗ ПОСРЕДНИКОВ и АН Продаю свою 2к. на Молодежной;https://www.olx.ua/obyavlenie/ya-hozyayka-bez-posrednikov-i-an-prodayu-svoyu-2k-na-molodezhnoy-IDLzr0K.html#886237b7b5;1 101 888 грн.
Срочно продам 2 к из кв метро Барабашово 7 мин пешком 47м2 полька;"https://www.olx.ua/obyavlenie/srochno-prodam-2-k-iz-kv-metro-barabashovo-7-min-peshkom-47m2-polka-IDLqfJz.html#886237b7b5;promoted";922 831 грн.
СДАН!ЖК ПТИЧКА! Продам 2к квартиру,60м2 метро Академика Павлова 7мин W;https://www.olx.ua/obyavlenie/sdan-zhk-ptichka-prodam-2k-kvartiru-60m2-metro-akademika-pavlova-7min-w-IDLzqWT.html#886237b7b5;851 208 грн.
Продам 3 квартиру, Сталинка, 2 мин. метро востание;https://www.olx.ua/obyavlenie/prodam-3-kvartiru-stalinka-2-min-metro-vostanie-IDLzdwQ.html#886237b7b5;1 707 926 грн.
